,avg_hit_angle,avg_hit_speed,fbld,avg_hr_distance,ev95percent,brl_pa,ba,est_ba,slg,est_slg,woba,est_woba,Age,HR,OBP,OPS,HR_per_PA,RBI_per_PA,SO_per_PA,SH_per_PA,SF_per_PA,IBB_per_PA,CHR_per_PA,AS__2,AS__3,Tm__ATL,Tm__BAL,Tm__BOS,Tm__CHC,Tm__CHW,Tm__CIN,Tm__CLE,Tm__COL,Tm__DET,Tm__HOU,Tm__KCR,Tm__LAA,Tm__LAD,Tm__MIA,Tm__MIL,Tm__MIN,Tm__NYM,Tm__NYY,Tm__OAK,Tm__PHI,Tm__PIT,Tm__SDP,Tm__SEA,Tm__SFG,Tm__STL,Tm__TBR,Tm__TEX,Tm__TOR,Tm__TOT,Tm__WSN
222,10.9,89.3,92.8,395.0,39.2,4.1,0.281,0.276,0.445,0.44,0.358,0.361,31.0,12,0.378,0.823,0.027027027027027032,0.13243243243243244,0.22162162162162163,0.0,0.005405405405405406,0.002702702702702703,0.032432432432432434,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,12.5,83.2,89.4,393.0,18.4,1.2,0.27,0.233,0.362,0.334,0.307,0.284,25.0,4,0.334,0.696,0.009174311926605505,0.061224489795918366,0.22157434402332363,0.014577259475218658,0.0029154518950437317,0.0,0.011661807580174927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
224,10.5,88.9,94.3,411.0,37.9,3.4,0.201,0.223,0.337,0.378,0.294,0.32299999999999995,27.0,9,0.327,0.664,0.02755905511811024,0.09828009828009827,0.2702702702702703,0.0,0.009828009828009828,0.009828009828009828,0.022113022113022112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
225,20.5,90.3,96.0,412.0,46.9,7.6,0.251,0.221,0.509,0.465,0.355,0.332,26.0,25,0.331,0.84,0.04938271604938271,0.1471264367816092,0.367816091954023,0.0,0.0022988505747126436,0.0,0.05747126436781609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
226,6.8,88.0,95.1,399.0,37.9,4.4,0.221,0.24,0.388,0.417,0.324,0.344,34.0,13,0.343,0.731,0.028409090909090905,0.0958904109589041,0.2273972602739726,0.0027397260273972603,0.0,0.0,0.03561643835616438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227,13.2,88.1,93.1,397.0,36.5,4.7,0.215,0.217,0.421,0.386,0.31,0.304,25.0,11,0.308,0.7290000000000001,0.045454545454545456,0.10818713450292397,0.23391812865497075,0.0029239766081871343,0.008771929824561403,0.005847953216374269,0.03216374269005848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,7.8,88.1,93.4,397.0,41.4,5.0,0.28800000000000003,0.269,0.473,0.435,0.344,0.333,23.0,12,0.338,0.8109999999999999,0.03794642857142857,0.16034985422740525,0.282798833819242,0.0,0.011661807580174927,0.0,0.03498542274052478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,12.1,90.7,95.7,400.0,50.8,7.7,0.264,0.273,0.447,0.565,0.362,0.407,30.0,14,0.387,0.8340000000000001,0.02991452991452992,0.13031914893617022,0.3191489361702128,0.0026595744680851063,0.0026595744680851063,0.005319148936170213,0.03723404255319149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,13.4,83.9,87.1,391.0,23.6,2.0,0.28800000000000003,0.284,0.416,0.387,0.319,0.309,24.0,14,0.326,0.742,0.014888337468982632,0.0849194729136164,0.10980966325036604,0.01171303074670571,0.007320644216691069,0.005856515373352855,0.020497803806734993,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14.5,90.2,94.3,400.0,41.0,7.1,0.277,0.292,0.519,0.515,0.368,0.375,24.0,38,0.35200000000000004,0.871,0.048929663608562685,0.12348993288590604,0.1436241610738255,0.004026845637583893,0.004026845637583893,0.009395973154362415,0.05100671140939597,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10.1,90.6,92.2,398.0,41.5,2.4,0.297,0.294,0.44,0.429,0.345,0.345,34.0,14,0.366,0.8059999999999999,0.019189765458422176,0.13191489361702127,0.11347517730496454,0.0,0.01276595744680851,0.014184397163120567,0.019858156028368795,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8.3,87.8,92.5,396.0,38.4,4.2,0.271,0.282,0.416,0.421,0.331,0.337,25.0,19,0.344,0.76,0.03339191564147628,0.09864864864864865,0.1783783783783784,0.002702702702702703,0.0,0.004054054054054054,0.025675675675675677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,14.4,91.6,95.1,403.0,48.0,8.5,0.297,0.289,0.5379999999999999,0.517,0.377,0.3720000000000001,25.0,37,0.3670000000000001,0.905,0.04841149773071105,0.15091678420310295,0.1466854724964739,0.0,0.007052186177715092,0.02538787023977433,0.05218617771509168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,15.5,86.3,91.7,389.0,29.4,3.7,0.261,0.251,0.452,0.403,0.324,0.303,21.0,24,0.305,0.757,0.034188034188034185,0.10526315789473684,0.1695906432748538,0.0014619883040935672,0.0043859649122807015,0.0,0.03508771929824561,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7.4,87.0,90.3,398.0,32.1,3.0,0.304,0.28300000000000003,0.415,0.401,0.327,0.315,28.0,10,0.341,0.755,0.019417475728155338,0.09968354430379747,0.10917721518987342,0.006329113924050633,0.00949367088607595,0.0031645569620253164,0.015822784810126583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,16.6,86.5,91.1,401.0,31.2,3.4,0.304,0.28,0.438,0.426,0.349,0.341,29.0,12,0.3670000000000001,0.8059999999999999,0.0217687074829932,0.08486562942008487,0.16124469589816123,0.002828854314002829,0.008486562942008486,0.002828854314002829,0.016973125884016973,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10.0,83.6,87.9,380.0,18.7,1.2,0.265,0.254,0.38,0.34,0.309,0.294,27.0,10,0.325,0.705,0.021739130434782608,0.09242424242424242,0.1303030303030303,0.006060606060606061,0.006060606060606061,0.0015151515151515152,0.015151515151515152,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9.5,89.9,91.9,392.0,38.0,3.0,0.309,0.307,0.468,0.457,0.359,0.36,31.0,17,0.364,0.8320000000000001,0.03453689167974882,0.12044374009508717,0.09508716323296355,0.001584786053882726,0.009508716323296355,0.0,0.02694136291600634,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7.7,87.8,92.0,382.0,36.3,3.5,0.292,0.28800000000000003,0.417,0.403,0.326,0.324,28.0,11,0.337,0.754,0.01650943396226415,0.125,0.07333333333333333,0.0016666666666666668,0.008333333333333333,0.0033333333333333335,0.018333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,16.9,89.2,93.5,384.0,39.9,5.5,0.28600000000000003,0.271,0.532,0.468,0.396,0.371,24.0,31,0.394,0.926,0.05942028985507247,0.14609929078014183,0.12056737588652482,0.0,0.00425531914893617,0.0028368794326241137,0.04397163120567376,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,15.3,86.6,91.3,393.0,32.1,3.3,0.255,0.245,0.388,0.38,0.308,0.304,27.0,15,0.318,0.706,0.04417670682730924,0.09957325746799431,0.18634423897581792,0.002844950213371266,0.00995732574679943,0.001422475106685633,0.021337126600284494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,18.8,88.9,92.4,388.0,35.1,6.2,0.27,0.266,0.552,0.474,0.392,0.366,25.0,39,0.387,0.939,0.04243542435424354,0.1504297994269341,0.11461318051575932,0.0,0.008595988538681949,0.02148997134670487,0.055873925501432664,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14.4,89.9,93.1,404.0,40.5,4.8,0.28300000000000003,0.29100000000000004,0.47,0.469,0.359,0.366,28.0,25,0.376,0.846,0.04404567699836868,0.1518796992481203,0.12030075187969924,0.0,0.013533834586466165,0.022556390977443608,0.03759398496240601,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,11.8,87.2,91.2,407.0,35.2,4.6,0.29100000000000004,0.282,0.502,0.446,0.368,0.34700000000000003,31.0,29,0.358,0.86,0.050473186119873815,0.10057471264367816,0.1925287356321839,0.0014367816091954023,0.0028735632183908046,0.0028735632183908046,0.041666666666666664,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,14.5,89.1,93.7,402.0,39.8,6.5,0.309,0.295,0.505,0.5329999999999999,0.378,0.387,28.0,23,0.388,0.892,0.05491329479768786,0.13861386138613863,0.1867043847241867,0.0,0.008486562942008486,0.016973125884016973,0.03253182461103253,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,13.0,88.0,91.5,396.0,33.1,3.9,0.281,0.271,0.419,0.411,0.315,0.311,32.0,15,0.313,0.732,0.030303030303030307,0.10277324632952692,0.15171288743882544,0.0,0.0065252854812398045,0.0016313213703099511,0.024469820554649267,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3.5,80.6,85.2,365.0,12.5,0.2,0.268,0.277,0.349,0.333,0.277,0.278,30.0,4,0.28800000000000003,0.637,0.007125890736342044,0.061224489795918366,0.1360544217687075,0.015306122448979591,0.008503401360544218,0.0,0.006802721088435374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,12.6,88.4,91.9,394.0,33.1,4.7,0.29,0.28600000000000003,0.465,0.457,0.35700000000000004,0.35700000000000004,23.0,16,0.366,0.83,0.02113821138211382,0.13161875945537066,0.16036308623298035,0.0030257186081694403,0.01059001512859304,0.0015128593040847202,0.024205748865355523,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,11.5,89.3,89.7,378.0,36.2,1.6,0.29100000000000004,0.264,0.428,0.366,0.32299999999999995,0.293,34.0,13,0.32299999999999995,0.7509999999999999,0.05065359477124183,0.14834205933682373,0.1099476439790576,0.0,0.012216404886561954,0.0,0.02268760907504363,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,10.8,91.5,94.9,415.0,44.9,7.3,0.28,0.29100000000000004,0.433,0.499,0.327,0.359,27.0,23,0.325,0.758,0.052823315118397086,0.14012738853503184,0.1751592356687898,0.0,0.006369426751592357,0.0031847133757961785,0.03662420382165605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,19.6,89.3,92.9,398.0,39.1,6.6,0.251,0.262,0.459,0.465,0.329,0.338,29.0,28,0.315,0.774,0.059931506849315065,0.14960629921259844,0.16220472440944883,0.0,0.009448818897637795,0.007874015748031496,0.04409448818897638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,15.1,88.8,93.3,399.0,39.0,5.0,0.229,0.245,0.414,0.42,0.333,0.34600000000000003,32.0,24,0.35200000000000004,0.7659999999999999,0.04956268221574344,0.12665684830633284,0.13696612665684832,0.0,0.011782032400589101,0.008836524300441826,0.035346097201767304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,15.3,89.7,94.4,408.0,40.3,5.2,0.297,0.267,0.561,0.474,0.391,0.353,27.0,38,0.374,0.935,0.061933534743202415,0.16344725111441308,0.1812778603268945,0.0014858841010401188,0.008915304606240713,0.014858841010401188,0.05646359583952452,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,8.4,88.5,91.9,400.0,36.2,5.1,0.278,0.262,0.4,0.407,0.316,0.314,28.0,12,0.329,0.7290000000000001,0.03254437869822485,0.08346213292117466,0.19165378670788252,0.0,0.00927357032457496,0.00463678516228748,0.01854714064914992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-1.2,88.8,95.0,400.0,38.2,4.4,0.253,0.251,0.398,0.392,0.31,0.31,28.0,18,0.322,0.72,0.03298350824587706,0.1019202363367799,0.20974889217134415,0.0,0.0014771048744460858,0.014771048744460856,0.026587887740029542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,15.2,89.6,93.6,384.0,40.5,7.8,0.298,0.301,0.5,0.53,0.363,0.377,26.0,23,0.354,0.8540000000000001,0.04066265060240964,0.13126843657817108,0.22271386430678466,0.0,0.004424778761061947,0.007374631268436578,0.03392330383480826,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,8.5,85.6,91.2,405.0,27.8,2.1,0.242,0.24,0.3720000000000001,0.34600000000000003,0.297,0.289,26.0,8,0.306,0.6779999999999999,0.003603603603603604,0.08308157099697885,0.2084592145015106,0.0030211480362537764,0.004531722054380665,0.0,0.012084592145015106,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,8.7,90.2,93.0,398.0,42.4,4.0,0.273,0.261,0.4,0.409,0.333,0.334,25.0,11,0.35700000000000004,0.757,0.038461538461538464,0.09701492537313433,0.1925373134328358,0.0,0.0029850746268656717,0.0029850746268656717,0.016417910447761194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,13.2,87.5,91.7,382.0,28.5,2.7,0.248,0.227,0.38,0.35,0.294,0.278,28.0,13,0.299,0.68,0.03904923599320883,0.10213414634146341,0.22408536585365854,0.001524390243902439,0.009146341463414634,0.003048780487804878,0.019817073170731708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,5.7,91.1,93.2,399.0,43.0,4.1,0.276,0.282,0.428,0.424,0.32299999999999995,0.327,29.0,15,0.321,0.7490000000000001,0.03969465648854962,0.10671256454388985,0.14113597246127366,0.0034423407917383822,0.012048192771084338,0.0,0.025817555938037865,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,9.5,86.3,92.3,399.0,33.8,4.5,0.316,0.29600000000000004,0.451,0.459,0.364,0.358,28.0,13,0.386,0.8370000000000001,0.056569343065693424,0.1018363939899833,0.1318864774624374,0.005008347245409015,0.001669449081803005,0.00667779632721202,0.021702838063439065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,17.4,87.3,92.5,378.0,33.9,6.4,0.28800000000000003,0.247,0.479,0.428,0.34,0.303,26.0,24,0.32299999999999995,0.8029999999999999,0.05423728813559322,0.13006756756756757,0.17567567567567569,0.0016891891891891893,0.0033783783783783786,0.008445945945945946,0.04054054054054054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,17.7,90.6,93.7,395.0,44.6,7.9,0.308,0.307,0.535,0.5479999999999999,0.383,0.389,28.0,24,0.374,0.909,0.05263157894736842,0.1541038525963149,0.1373534338358459,0.0,0.01340033500837521,0.008375209380234505,0.04020100502512563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,12.7,90.2,94.2,400.0,43.0,6.9,0.285,0.281,0.493,0.501,0.3670000000000001,0.371,27.0,26,0.366,0.8590000000000001,0.0530035335689046,0.13616398243045388,0.21669106881405564,0.0,0.010248901903367497,0.005856515373352855,0.03806734992679356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,9.4,84.2,88.8,393.0,28.0,2.7,0.253,0.252,0.362,0.361,0.32,0.321,28.0,15,0.35600000000000004,0.718,0.020989505247376312,0.0847457627118644,0.2189265536723164,0.0014124293785310734,0.00423728813559322,0.005649717514124294,0.0211864406779661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,8.2,87.5,94.2,398.0,38.3,5.6,0.277,0.279,0.46,0.467,0.337,0.342,29.0,20,0.327,0.787,0.03924914675767918,0.1188118811881188,0.17986798679867988,0.0016501650165016502,0.0049504950495049506,0.0033003300330033004,0.033003300330033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,18.4,89.7,92.6,385.0,39.6,4.0,0.221,0.247,0.4,0.416,0.28800000000000003,0.308,30.0,22,0.273,0.6729999999999999,0.05191873589164785,0.12380952380952381,0.21904761904761905,0.0,0.006349206349206349,0.004761904761904762,0.03492063492063492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,18.8,86.5,90.8,400.0,27.6,5.9,0.272,0.249,0.489,0.429,0.34600000000000003,0.321,29.0,23,0.334,0.8240000000000001,0.05007153075822604,0.13312202852614896,0.19968304278922344,0.0,0.012678288431061807,0.012678288431061807,0.03645007923930269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,4.9,89.1,91.0,402.0,40.5,2.4,0.308,0.289,0.417,0.392,0.359,0.342,32.0,10,0.395,0.813,0.01765650080256822,0.06129032258064516,0.15161290322580645,0.0,0.0032258064516129032,0.0016129032258064516,0.016129032258064516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,15.6,86.5,90.8,379.0,30.6,3.7,0.268,0.262,0.494,0.402,0.35,0.319,28.0,27,0.335,0.8290000000000001,0.04651162790697674,0.15114235500878734,0.12126537785588752,0.0017574692442882249,0.015817223198594025,0.005272407732864675,0.04745166959578207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,5.7,88.5,92.0,405.0,36.7,3.8,0.26,0.261,0.4370000000000001,0.396,0.33,0.32,24.0,14,0.332,0.768,0.050955414012738856,0.10172413793103448,0.13620689655172413,0.0017241379310344827,0.0034482758620689655,0.005172413793103448,0.02413793103448276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,9.2,89.6,96.9,404.0,43.1,8.7,0.29,0.279,0.5539999999999999,0.509,0.366,0.349,25.0,34,0.326,0.8809999999999999,0.051693404634581115,0.17209302325581396,0.2589147286821705,0.0015503875968992248,0.006201550387596899,0.012403100775193798,0.05271317829457364,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,4.7,92.3,97.2,407.0,50.8,8.8,0.326,0.327,0.598,0.5720000000000001,0.422,0.418,26.0,36,0.402,1.0,0.07586206896551724,0.16897081413210446,0.2073732718894009,0.0,0.0030721966205837174,0.0030721966205837174,0.055299539170506916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,7.2,87.3,90.4,405.0,32.1,2.9,0.256,0.26,0.381,0.37,0.29,0.29100000000000004,22.0,9,0.295,0.6759999999999999,0.022900763358778626,0.08614864864864864,0.20101351351351351,0.005067567567567568,0.005067567567567568,0.006756756756756757,0.015202702702702704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,12.3,87.3,91.7,403.0,31.8,3.7,0.254,0.257,0.458,0.397,0.341,0.325,25.0,20,0.335,0.7929999999999999,0.03861003861003861,0.12962962962962962,0.14814814814814814,0.0,0.006734006734006734,0.0016835016835016834,0.03367003367003367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,16.2,89.5,93.8,395.0,38.0,4.7,0.224,0.234,0.408,0.404,0.317,0.322,25.0,20,0.319,0.727,0.060402684563758385,0.09492635024549918,0.15711947626841244,0.0,0.004909983633387889,0.0032733224222585926,0.03273322422258593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6.7,91.5,95.4,400.0,45.7,5.5,0.293,0.279,0.516,0.473,0.368,0.35,30.0,30,0.35200000000000004,0.868,0.02836879432624113,0.14169381107491857,0.20195439739413681,0.0,0.003257328990228013,0.006514657980456026,0.048859934853420196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,13.1,88.5,93.4,394.0,38.7,6.9,0.267,0.266,0.491,0.488,0.35100000000000003,0.354,27.0,27,0.331,0.821,0.03307888040712468,0.14545454545454545,0.1884297520661157,0.0,0.008264462809917356,0.0,0.04462809917355372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,8.0,90.7,94.1,404.0,44.1,6.9,0.305,0.309,0.457,0.521,0.35600000000000004,0.384,29.0,17,0.364,0.821,0.02680965147453083,0.14067796610169492,0.17627118644067796,0.003389830508474576,0.005084745762711864,0.0,0.0288135593220339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,15.7,90.8,95.0,422.0,46.0,8.4,0.29100000000000004,0.263,0.5670000000000001,0.508,0.384,0.353,25.0,37,0.348,0.914,0.05335365853658537,0.16463414634146342,0.25609756097560976,0.0,0.006097560975609756,0.004573170731707317,0.056402439024390245,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,18.3,92.2,95.8,400.0,50.2,9.9,0.34600000000000003,0.314,0.64,0.61,0.449,0.433,25.0,32,0.438,1.078,0.04107648725212465,0.13029315960912052,0.1482084690553746,0.0,0.008143322475570033,0.013029315960912053,0.05211726384364821,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,5.4,89.9,95.0,387.0,42.2,8.0,0.242,0.257,0.416,0.443,0.308,0.332,26.0,24,0.299,0.715,0.05154639175257732,0.09119496855345911,0.24056603773584906,0.0,0.007861635220125786,0.0015723270440251573,0.03773584905660377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,8.4,87.3,91.7,385.0,32.9,2.0,0.236,0.234,0.368,0.34,0.305,0.29600000000000004,34.0,12,0.322,0.69,0.05090909090909091,0.07389162561576355,0.17569786535303777,0.006568144499178982,0.008210180623973728,0.0,0.019704433497536946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,13.4,90.1,94.2,387.0,41.9,5.3,0.255,0.263,0.424,0.446,0.34700000000000003,0.361,31.0,20,0.368,0.792,0.03816793893129771,0.09530791788856305,0.2126099706744868,0.0,0.010263929618768328,0.001466275659824047,0.02932551319648094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,10.7,93.0,96.8,398.0,52.4,10.6,0.33,0.312,0.629,0.621,0.428,0.421,30.0,43,0.402,1.031,0.0547945205479452,0.20030816640986132,0.22496147919876733,0.0,0.01078582434514638,0.01694915254237288,0.0662557781201849,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,14.3,89.6,93.5,385.0,38.9,5.2,0.262,0.255,0.458,0.438,0.332,0.32299999999999995,32.0,23,0.316,0.774,0.03501945525291829,0.1266891891891892,0.20101351351351351,0.0,0.0033783783783783786,0.0016891891891891893,0.03885135135135135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58,17.8,86.7,91.7,379.0,29.0,4.3,0.215,0.21,0.391,0.353,0.304,0.292,31.0,21,0.305,0.696,0.041493775933609964,0.11392405063291139,0.20411392405063292,0.0,0.007911392405063292,0.0015822784810126582,0.03322784810126582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,14.8,87.8,91.8,400.0,31.7,4.9,0.3,0.287,0.474,0.454,0.341,0.332,29.0,13,0.33,0.804,0.04301075268817205,0.10318949343339587,0.150093808630394,0.0,0.0075046904315197,0.0075046904315197,0.024390243902439025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,8.9,84.1,87.2,390.0,23.8,0.8,0.252,0.263,0.34600000000000003,0.349,0.281,0.289,29.0,11,0.297,0.643,0.009505703422053232,0.10037878787878787,0.13068181818181818,0.003787878787878788,0.007575757575757576,0.003787878787878788,0.020833333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,17.8,85.3,89.0,389.0,25.9,2.4,0.24,0.248,0.38,0.369,0.298,0.299,36.0,14,0.301,0.6809999999999999,0.03202846975088968,0.0898876404494382,0.1198501872659176,0.0,0.0056179775280898875,0.0,0.026217228464419477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
